Sam hriahnak ah samthih kan hman	we use combs to comb our hair
A sam aa hriat liomi khi ka far a si	the one who is combing her hair overthere is my sister
La a hriat thiammi an tam ti lo	there are many people left who knows how to comb the thread of yarn
Hling a ka hriatmi kha vul hling a si	the thorn that scratched me was wild apple's thorn
Sathau ei cu hrial i  zuam ding a si	We should try to avoid eating fat
Siknak a hrial mi cu mifim an si	those who avoid quarrels are wise persons
Hrialnak lam a um lo	there is no way of avoidance
Hrial a ka zuam	he tries to evade me
Na naam a haar ngai	your knife is very sharp
Meithal cu ralkap hriam a si	gun is military weapon
Hriamhma a pu	he has a wound
Vanlawng hi hriamnam ṭha bik a si	airplane is one of the best weapons
Zahan cu zaan khuadei ka hrio	last ngiht, I had only light sleeping the whole night
Mi hrio a si	he is a light sleeper
Thinghnah cu an hring	the leaves are green
An ram a hrin caah saṭil an tam	because their land is green there are plenty of animals
Sa a hrin lio i ei cu ṭih a nung	it is dangerous to eat meat while it is raw
Kan vokpi cu fa tampi a hring cang	our sow has given birth to many piglets
Zei bantuk miphun poh nih hringsortu ngeih cio a si	any kind of people have their own ancestor
Na thil tuahmi cu a ṭha hringhran ko	what you did is so good
A hni zawng cu hringnak a si	the color of her skirt is deep green
Thaizing ah tiva kal an hrih	they plan a fishing expedition for tomorrow
Minung cu za tawkcun chungkhat kan ngei dih cio	as human beings we all have relatives to a certain extent
Hrihrual ngeih cu Lainu caah a man a sung ngai	it is very precious for a Chin girl to own strings of small brass rings
Aa filhhnawmh deuhmi nih hrik cu an ngeih tawn	those who live dirty hygenetically usually have head lice
Theithu kha na duhduh i thim hna	choose what you like among the oranges
Kan in pawng ah an um	they live very close to our house
Lungpi an hrilh	they roll the rock down
Meithal zuunkhat in an hrilh	he was felled down with one shot
Na chimmi cu hrilhfianh tuah	explain what you said
Keimah hrim ka kal lai	I myself will go surely
Ka duh hrim ko	I absolutely like it
Hrimhnak ah ca ka rel	I am reading a book for getting refreshed
Amah cu ka zumh hrimhrim ko	I absolutely believe him
Kan uipi nih fa paruk a hrin	our bith gave birth to six pups
A hrip hriau zungzal	he is always alert
A hrip hriau ngai	he is quite alert
Mi hrip hiau a si	he is a light sleeper
A hrip hriau caah fawitein aa hlau lengmang	since he is a light sleeper he can be awaken very ea sily
Tukar hrawng cu tlangrai a tam ngai	there is plenty of sicness these days
Mi a hro sawsawh mi a si	he just wants to intimidate people (he dares not do anything else)
Penghlei cu hrocer a thiam ngai	Penghlei is quite skillful to make a threat
Ahawile kha, kan velh hna lai, tiah a hrocer hna	he threatened his co-workers that he would beat them up
Mi hrokhrol a si	he is a dishonest person
Pu Lian hi na rawl na hrawmh kho hnga maw?	could you share me your food with Pu Lian?
Hmaizarh cu tiva ah hru kan deng lai	this coming week we will pound the acacia bark in the river (to make the fish dizzy)
Kan dum hruang ka kulh	I am putting a fence around our garden
Amah nih an hruai lai	he will guide you
Lam kan hruai tuah	lead us the way
Hri a hrual cuahmahmi khi ka pu a si	the one who is twisting strands of fibres to form a rope is my grandfather
Ṭhaiṭholh sawmnga in an hrual	they made fifty round pellets of catapult
Zaithum komh hri an hrual	they were twisting three strands of threads into a rope
Hrihrual hrual khat in ka duh	I want to have a cord of rope
Kan bailep hrung kan ṭhunh lai	we are going to put up stakes for our beans
Hruhnak nih thil ṭha lo a chuah pi tawn	foolishness sometimes bring along bad thing
Amah nih kan hruai seh	let him guide us
Bawngbi kaa hruk lai	I shall put on trousers
Hi angki cu kaa hruknak a sau cang	it's a long time since I have been putting on this shirt
A ngan a fak i a hrum cuahmah ko	he is groaning in pain
Cakei a hrum lioah va neih hlah	donot go near to a tiger while is is roaring
Hrut hlah	don't be foolish
Mihrut nih ka hrut an ti bal lo	a fool never says that he is crazy
Nihu ah dir hlah na lung a mit lai	don't stand in the heat of the sun lest you faint
Ka pu cu a rak huai ngai ve an ti	my grandfather was very courageous, they said
Mi huai a si	he is a man who has manner
Mihuai cu an huai zat in san an tlai ve	courageous people are as as useful as they are courageous
Na fa a huaitam ngai	your child is very ill-tempered
Hi ngaknu hi kaa hual cang mi a si	this girl is whom I have selected for engagement ("I surrounded this girl for myself")
Khan chung ah sakhi pahnih kan hual	we surround two barking deers in the area (for games)
Rianṭuan hi ka huam sasai ti lo	I am not willing to work anymore that much
Mithau pa rawl a ei huarmar ko khih	a fat man eat food with pleasure over there
A sullam um lo in mi va hua hlah	donot go and hate people without any reason!
Amah cu ka huat	I hate him
Thathut cu ka huat	I hate laziness
Huat zoh le duh zoh aa lo an ti	looking with hate and looking with love is similar, they said
A cungah huatnak ka ngei lo	I have no hatred against him
Tikhur na huahmi kha ti a chuak cang maw?	has the water come out from the well that you dug up?
A lu aa huat	she scratches her head
Thihnak aa huah	he suffers death
Ṭhate na um lo ahcun sik naa huah lai	if you don't behave well you will be inflicted with scold
Hika ah hin ra tuah	come up here
Khika ah khin kal tuah	go up there
Tlang cungah khin a hung kal	he went up to the mountain
Na belchin kha van hung tuah	please open the lid of your pot
Innka a hun caah thli a lut	since he opens the door the air comes in
Ka buh a huh tikah ka chim te muh!	please tell me when my rice is well steamed (well cooked)
A huham a ngan ko	his power is great
A sualnak a huhphenh	he covers up her wrong doing
Huho thing in aa thlai na hmu bal maw?	have you ever seen a gibbon hanging from a tree?
A miak kha amah nih a hui dih ko	he gets the lion's share of the profits ("he scoops all the profits")
Na kal hoi lai maw?	are you going again?
Na kuak khu nih a ka huih	the smoke of your cigarette blows against me
Na angki a hul cang maw?	is your shirt dry?
Tawhrolh na phomi a hul cang ah cun va luh	if the trouser you dry outside is dry go and bring it in
A kut in tangka nek a hum hna	he holds coins in his hand
A ruak kan hum lai	we shall attend his funeral
A phaisate cu hmang loin a humh ko	he holds on to his little money without spending it
Ruak kan humhnak ah kan i tong	we met at (while attending) a funeral
Na facang cu a hum a tam ngai	you rice has so many unhusked grain
Hngakchia kha kan humhak hna lai	we shall keep the children in safety
Kan thingram kan humhak hna awk a si	we should preserve our forests and environments
Rawl kan hun cang, hung dum uh	we have set the table (we have set the meal for you), please come and eat in circle together
Rawl kan in hunh hna lai maw	shall we set the table (meal) for you now?
A hmai ah zu aa hunh ko khih!	he set liquors before him over there!
Na buh na hut cang maw?	have you steamed your rice?
Hla an remhmi a ngeih a nuam tuk	the choir that they sang is very good to listen
Na bia ruangah a hmai a chai	because of your words he is unhappy
Na hmai kaan chiat ter sual ahcun ka ngai thiam	if I made you unhappy, please forgive me
Mi hmai a del lo	he is a shy person ("he does not look into others face")
Ka caah na ṭhahnem ngai	you are very useful to me
Tuhrawng cu sa ka hawthai ning a fak ngai	I really crave for meat these days
Na ke hlan a nuar tuk	the way you take your teps are too slow
Aa hlei vuan ter lengmang i a hleivuang thai	he always let himself unneeded and he became unneeded
Khuachung na kal huam maw?	are you willing to go to downtown?
Na mitthli i hnawt	wipe your tears
Pakhat le pakhat i bawm usih	let us help one another
A tho i a kal	she gets up and goes
Na ra lai maw?	Are you coming?
Dawtku cu iang a ngei	Dawtku is charming
Na rawl cu ka duh ial ko	I like your food quite a lot
Ka dawtte cu hawi iang lo	the one I love is she whom others cannot compete (in her charm)
A bia ka ing kho lo	I cannot tolerate his words
Tipil na ing cang maw?	have you been baptised?
A ing a chia	he has bad temper
Mah nute hi a ing a chia ngai	this small lady is ill-tempered
Na ih hlan ah thlacam lengmang	pray always before you sleep (i.e. before you go to bed)
Ka ihhmu a ku	I am sleepy; I am tired and I want to sleep
Ihnak ka ngei lo	I have no place to sleep
Ihnak caah ihkhun ka ngei lo	I have no bed for sleeping
Zarhkhat chung ruah a sur cang cun a cet taktak	when it rains continously for about a week, it becomes really wet
Na ihphah a ngan	your mattress is big
Hngakchia cu ti na toih ahcun a ik lai	if you pour water on a child it will sob
Harnak ing cu a ingtu caah cun a har ko	to endure hardship is very difficult for the sufferer
Hremnak kan innak a sau tuk cang	we have been suffering too long
Na kal in kan kal ve	na kal in kan kal ve
Hakha in kan ke in kan ra	we come from Hakha by foot
Cafung in ca kan ṭial	we write with a pen
Thingkuang cu thing in an ser	the box is made of wood
Kan in bawmh lai	we shall help you
Inhliam nge ah kan ṭingṭang kan bah hna	we hang our guitars on the branches of the willows
Inn tlun kha kan rak i ngeih tuk	we wanted to go home very very much
Kan inn cu thing inn a si	our house is a wooden house
An innchung cu dawh tein an ṭamh	they decorated nicely the interior/inside of their house
Innken sapang ummi cu misifak deuh an si zungzal	those who live in the outskirt of the village are usually poor people
Inncung cih ah canphio kan hman	we use galvanized roofing tins for the roof
An inn cu kan inn kehlei sir ah a si	their house is on the left side of our house
Na it cang lai maw?	are you going to bed now?
Nithum chung ruah a sur	it rains continuously for three days
Keimah celngel an ka thim	my goodness, I am chosen to do the job
Ka ṭingṭang a deh i a hrawh dih	he meddled with my guitar and destroyed it
Biakinn ah ka kal lai	I am going to the church
Na ka dawt ahcun kaa lawm	I am happy if you love me
Na kaa in biachia chuak hlah seh	let not bad words come out of your mouth
A kaa an huh i a thi deng mang	he was gagged almost to death
Rawl kha kaa hnih tein ka pe tuah	give me food just two mouthfuls
Innka kha khar hlah	donot shut the door way
Ka kaa a thaw	my appetite is good
Ka kaa a thaw lo	my appetite is not good
Ka thawhka a si	I got up from bed just now
Bia kaa hnih thum in kan chim tuah	please speak to us two or three words, meaning very briefly
A kaa a thlum	he speaks sweet words
A kaa a hrang	he speaks harsh words
Caankhat ah hmunhnih ah na um kho lo	you cannot be at two places at one time
Keimah le keimah nam in kaa tu sual	I accidentally hit myself with a knife
Kaa hngilh cang	I have been asleep
An khua a dihlak in a kaang dih	the whole village of theirs burned up
Meithal in sakhi a kah	he shot a deer with a gun
Lungpi cu a kak caah aa cheu	the rock cracked and therefore parted
Amah cu Mirang le Lai kahpia a si	he is an Anglo Chin
Kaite nih kan arfa a cawi	a falcon picked up our chick
Kai manh lo i ka ra kho lo	I am busy and so I cannot come
Tlang ah kan kai	we climb the hill
Thil man a kai ngai ngai	prices are going up
Tlang kan kai ahkhan ziah na rat ve lo?	why didn't you come along when we went up the mountain?
Nga tampi cu kaidawn ah an i dil lulh ko	lots of fishes are gathered at the rapids in the rivers
Thil man a tamtuk in kaih hlah	donot raise the prices of things too much
Na cawtum nih kan cawpi a kaih	your male cow mated our female cow
Lungpi a kak	the rock cracks
Hakha ah na kal bal cang maw?	have you ever gone to Hakha before?
Na kalnak ah Pathian nih lam in hruai ko seh	may God lead you in your way ("may God lead you where you go")
Suiku cu sianginn ah a nu nih a kalpi	Suiku is accompanied by her mother to school (i.e. Suiku's mother goes with Martha to school)
Na cauk kaa kalpi lai	I shall take your books with me
Na tlai tuk ahcun kan in kal tak lai	we will leave you behind if you takes too long ("go leaving you behind")
Ka kal tak hlah	donot leave me behind
Ka bia paoh a ka kalh lengmang	he contradicts whatever I say
Ka ke a ka kalh	he entangled my leg
Ka tuah hrimhrim lai tiah naa kam maw?	do you promise that you will really do it ?
A dir hmun aa kam bal lo	he never change his position
Ti le cite in na kam naa ṭhuah lai	you should rinse your mouth with salt and water
Kam ṭhuahnak ah zei dah nan hman cio?	what do you guys use for rinsing your mouth?
Na kam naa ṭhuah cang maw?	have you rinsed your mouth?
A kam kan kau kho lo	we are unable to make him talk
A kam kau kan i harh ko	we find it very difficult to let him talk
Kamkau loin a um ko	he remains silent ("he remains with his mouth shut")
Kamkaunak ah arte kan i put	we bring you a chicken for opening our talk with you
Tangka zakhat kaan kamh	I promised you one hundred dollar
Harnak caan ah a ka dirkamh	he stood by me in time of trouble
Rawl kan ei lai	we shall eat food
Na ka chimhmi kha kan lung a fiang lo	we did not understand what you told us
Caw khanh na duh cang maw?	do you want to drive home the cattle now?
Tiva ah a ka kal khanh	he went to the river ahead of me
Bia a kan chim khanh dih zungzal	he never gives us a chance to speak (i.e. he speaks all the words before we do)
Kanmah lawng hngan cu...	just between ourselves...
Khi vate khi na kap kho hnga maw?	can you shoot that bird?
Hmai ah kaar khat kal tuah	go one step forward
Na vang kaar tuah	open your thighs
Hmai ah a kee kaar khat a kaar	he steps forward one step
Inn le inn kar ah lam pakhat a um	there is one road between the houses
